,userid,version,sum_gamerounds,retention_1,retention_7,Numretention_7,Numretention_1
75124,8321362,gate_30,47,True,False,1.0,1.0
75125,8321366,gate_30,6,False,False,1.0,0.0
75126,8321501,gate_30,23,True,False,1.0,1.0
75127,8321519,gate_30,17,True,False,1.0,1.0
75128,8321798,gate_40,8,False,False,1.0,0.0
75129,8321815,gate_40,17,True,False,1.0,1.0
75130,8321819,gate_40,15,False,False,1.0,0.0
75131,8321937,gate_40,189,True,True,1.0,1.0
75132,8321951,gate_30,6,False,False,1.0,0.0
75133,8322133,gate_40,56,True,False,1.0,1.0
75134,8322176,gate_30,1,False,False,1.0,0.0
75135,8322439,gate_40,1,False,False,1.0,0.0
75136,8322523,gate_30,52,False,False,1.0,0.0
75137,8322640,gate_30,19,True,False,1.0,1.0
75138,8322700,gate_40,2,False,False,1.0,0.0
75139,8322809,gate_30,22,True,False,1.0,1.0
75140,8322854,gate_30,66,True,True,1.0,1.0
75141,8323169,gate_30,6,False,False,1.0,0.0
75142,8323248,gate_40,11,True,False,1.0,1.0
75143,8323292,gate_30,72,True,False,1.0,1.0
75144,8323417,gate_30,46,True,False,1.0,1.0
75145,8323455,gate_40,2,False,False,1.0,0.0
75146,8323492,gate_40,98,True,True,1.0,1.0
75147,8323931,gate_30,33,True,False,1.0,1.0
75148,8324015,gate_40,15,False,False,1.0,0.0
75149,8324127,gate_40,4,False,False,1.0,0.0
75150,8324195,gate_40,47,False,False,1.0,0.0
75151,8324216,gate_40,40,False,True,1.0,0.0
75152,8324221,gate_40,12,False,False,1.0,0.0
75153,8324321,gate_40,0,False,False,1.0,0.0
75154,8324348,gate_30,7,False,False,1.0,0.0
75155,8324481,gate_30,0,False,False,1.0,0.0
75156,8324503,gate_30,7,True,False,1.0,1.0
75157,8324512,gate_40,120,True,False,1.0,1.0
75158,8324721,gate_30,139,True,True,1.0,1.0
75159,8324776,gate_30,44,True,False,1.0,1.0
75160,8324780,gate_30,189,True,False,1.0,1.0
75161,8324788,gate_30,7,False,False,1.0,0.0
75162,8324814,gate_30,6,False,False,1.0,0.0
75163,8324861,gate_30,26,True,False,1.0,1.0
75164,8325061,gate_40,1,False,False,1.0,0.0
75165,8325157,gate_30,77,True,False,1.0,1.0
75166,8325192,gate_40,45,True,False,1.0,1.0
75167,8325215,gate_30,11,True,False,1.0,1.0
75168,8325228,gate_30,21,True,False,1.0,1.0
75169,8325251,gate_40,113,True,True,1.0,1.0
75170,8325592,gate_30,6,False,False,1.0,0.0
75171,8325647,gate_30,18,True,False,1.0,1.0
75172,8325648,gate_30,189,True,True,1.0,1.0
75173,8325678,gate_40,45,True,False,1.0,1.0
75174,8325791,gate_40,8,False,False,1.0,0.0
75175,8325826,gate_30,41,False,False,1.0,0.0
75176,8325864,gate_30,189,True,True,1.0,1.0
75177,8326197,gate_30,34,True,False,1.0,1.0
75178,8326209,gate_30,70,True,False,1.0,1.0
75179,8326211,gate_40,60,True,False,1.0,1.0
75180,8326217,gate_30,2,False,False,1.0,0.0
75181,8326274,gate_30,26,True,False,1.0,1.0
75182,8326409,gate_30,57,True,True,1.0,1.0
75183,8326500,gate_30,11,False,True,1.0,0.0
75184,8326529,gate_40,92,True,False,1.0,1.0
75185,8326601,gate_30,13,True,False,1.0,1.0
75186,8326727,gate_30,1,False,False,1.0,0.0
75187,8326799,gate_30,128,True,True,1.0,1.0
75188,8326831,gate_40,2,False,False,1.0,0.0
75189,8326874,gate_40,69,True,False,1.0,1.0
75190,8327049,gate_40,21,False,False,1.0,0.0
75191,8327054,gate_40,8,False,False,1.0,0.0
75192,8327092,gate_40,47,False,False,1.0,0.0
75193,8327232,gate_40,33,True,False,1.0,1.0
75194,8327541,gate_30,8,True,False,1.0,1.0
75195,8327586,gate_30,189,True,True,1.0,1.0
75196,8327729,gate_40,15,True,True,1.0,1.0
75197,8327741,gate_40,10,True,False,1.0,1.0
75198,8327769,gate_40,11,False,False,1.0,0.0
75199,8327773,gate_40,96,True,False,1.0,1.0
75200,8327782,gate_40,14,False,False,1.0,0.0
75201,8327800,gate_40,5,False,False,1.0,0.0
75202,8327887,gate_40,43,False,False,1.0,0.0
75203,8327926,gate_30,61,True,False,1.0,1.0
75204,8327955,gate_40,6,False,False,1.0,0.0
75205,8328075,gate_30,189,True,True,1.0,1.0
75206,8328164,gate_30,11,False,False,1.0,0.0
75207,8328352,gate_30,74,True,False,1.0,1.0
75208,8328407,gate_30,124,True,True,1.0,1.0
75209,8328623,gate_40,189,True,True,1.0,1.0
75210,8328701,gate_30,15,False,False,1.0,0.0
75211,8328917,gate_40,44,False,False,1.0,0.0
75212,8328975,gate_30,53,False,False,1.0,0.0
75213,8329055,gate_40,113,True,True,1.0,1.0
75214,8329117,gate_40,100,True,False,1.0,1.0
75215,8329155,gate_30,189,True,True,1.0,1.0
75216,8329231,gate_40,3,True,False,1.0,1.0
75217,8329271,gate_40,9,False,False,1.0,0.0
75218,8329292,gate_40,0,False,False,1.0,0.0
75219,8329296,gate_40,12,False,False,1.0,0.0
75220,8329600,gate_40,2,False,False,1.0,0.0
75221,8329632,gate_30,9,True,False,1.0,1.0
75222,8329682,gate_40,7,True,False,1.0,1.0
75223,8329744,gate_40,8,False,False,1.0,0.0
75224,8329781,gate_40,8,False,False,1.0,0.0
75225,8329891,gate_30,6,False,False,1.0,0.0
75226,8329929,gate_30,24,True,False,1.0,1.0
75227,8330008,gate_30,16,False,False,1.0,0.0
75228,8330635,gate_40,62,True,False,1.0,1.0
75229,8330636,gate_30,27,False,False,1.0,0.0
75230,8330637,gate_30,21,True,False,1.0,1.0
75231,8330728,gate_40,39,False,True,1.0,0.0
75232,8330768,gate_30,136,True,False,1.0,1.0
75233,8330859,gate_40,3,False,False,1.0,0.0
75234,8330893,gate_30,1,False,False,1.0,0.0
75235,8331242,gate_30,189,True,True,1.0,1.0
75236,8331655,gate_40,24,False,False,1.0,0.0
75237,8331773,gate_40,54,True,False,1.0,1.0
75238,8331775,gate_40,189,True,False,1.0,1.0
75239,8331839,gate_30,26,False,False,1.0,0.0
75240,8332085,gate_40,3,False,False,1.0,0.0
75241,8332147,gate_40,3,False,False,1.0,0.0
75242,8332186,gate_40,37,True,False,1.0,1.0
75243,8332397,gate_30,46,True,False,1.0,1.0
75244,8332419,gate_30,25,False,False,1.0,0.0
75245,8332678,gate_40,3,False,False,1.0,0.0
75246,8332786,gate_40,4,False,False,1.0,0.0
75247,8332827,gate_30,141,True,False,1.0,1.0
75248,8332990,gate_30,109,True,False,1.0,1.0
75249,8333002,gate_30,63,True,False,1.0,1.0
75250,8333166,gate_30,32,False,False,1.0,0.0
75251,8333227,gate_40,1,False,False,1.0,0.0
75252,8333340,gate_30,3,False,False,1.0,0.0
75253,8333459,gate_30,22,True,False,1.0,1.0
75254,8333613,gate_30,93,True,False,1.0,1.0
75255,8333676,gate_40,96,True,False,1.0,1.0
75256,8333915,gate_40,0,False,False,1.0,0.0
75257,8334103,gate_40,58,True,True,1.0,1.0
75258,8334541,gate_40,8,False,False,1.0,0.0
75259,8334655,gate_40,16,True,False,1.0,1.0
75260,8334673,gate_30,7,False,False,1.0,0.0
75261,8334951,gate_30,8,True,False,1.0,1.0
75262,8335098,gate_40,189,True,False,1.0,1.0
75263,8335145,gate_30,58,False,False,1.0,0.0
75264,8335206,gate_40,3,False,False,1.0,0.0
75265,8335274,gate_40,39,True,False,1.0,1.0
75266,8335301,gate_30,6,False,False,1.0,0.0
75267,8335501,gate_40,2,False,False,1.0,0.0
75268,8335671,gate_30,2,False,False,1.0,0.0
75269,8335698,gate_40,28,False,False,1.0,0.0
75270,8335736,gate_30,73,True,True,1.0,1.0
75271,8335780,gate_40,189,True,True,1.0,1.0
75272,8335973,gate_30,34,True,True,1.0,1.0
75273,8335999,gate_40,13,True,False,1.0,1.0
75274,8336058,gate_40,7,False,False,1.0,0.0
75275,8336070,gate_30,1,False,False,1.0,0.0
75276,8336081,gate_30,130,True,True,1.0,1.0
75277,8336164,gate_30,6,False,False,1.0,0.0
75278,8336233,gate_40,189,True,True,1.0,1.0
75279,8336337,gate_40,151,True,True,1.0,1.0
75280,8336417,gate_30,0,False,False,1.0,0.0
75281,8336440,gate_40,9,False,False,1.0,0.0
75282,8336497,gate_30,4,False,False,1.0,0.0
75283,8336544,gate_40,38,True,False,1.0,1.0
75284,8336610,gate_40,46,True,False,1.0,1.0
75285,8336760,gate_30,189,True,True,1.0,1.0
75286,8336782,gate_40,4,False,False,1.0,0.0
75287,8336989,gate_40,50,True,True,1.0,1.0
75288,8337120,gate_40,1,False,False,1.0,0.0
75289,8337122,gate_30,1,False,False,1.0,0.0
75290,8337601,gate_40,63,True,False,1.0,1.0
75291,8337854,gate_40,2,False,False,1.0,0.0
75292,8337960,gate_30,14,False,True,1.0,0.0
75293,8338013,gate_30,11,True,False,1.0,1.0
75294,8338271,gate_40,7,False,False,1.0,0.0
75295,8338450,gate_30,9,False,False,1.0,0.0
75296,8338540,gate_40,62,True,False,1.0,1.0
75297,8338616,gate_30,12,False,False,1.0,0.0
75298,8338662,gate_30,8,False,False,1.0,0.0
75299,8338688,gate_40,10,False,False,1.0,0.0
75300,8339049,gate_40,25,False,False,1.0,0.0
75301,8339345,gate_40,56,False,False,1.0,0.0
75302,8339410,gate_40,33,True,False,1.0,1.0
75303,8339490,gate_40,4,False,False,1.0,0.0
75304,8339497,gate_40,8,False,False,1.0,0.0
75305,8339588,gate_40,2,False,False,1.0,0.0
75306,8339670,gate_30,25,True,False,1.0,1.0
75307,8339815,gate_30,11,True,False,1.0,1.0
75308,8339875,gate_40,106,True,False,1.0,1.0
75309,8339957,gate_40,39,False,False,1.0,0.0
75310,8339985,gate_40,189,True,True,1.0,1.0
75311,8340075,gate_40,189,True,True,1.0,1.0
75312,8340298,gate_30,4,True,False,1.0,1.0
75313,8340610,gate_40,8,False,False,1.0,0.0
75314,8340629,gate_30,1,False,False,1.0,0.0
75315,8340707,gate_40,76,True,True,1.0,1.0
75316,8340753,gate_30,21,True,False,1.0,1.0
75317,8341232,gate_40,2,False,False,1.0,0.0
75318,8341249,gate_30,43,True,False,1.0,1.0
75319,8341262,gate_30,35,False,False,1.0,0.0
75320,8341292,gate_30,4,False,False,1.0,0.0
75321,8341298,gate_40,2,False,False,1.0,0.0
75322,8341300,gate_30,11,False,True,1.0,0.0
75323,8341323,gate_30,3,False,False,1.0,0.0
75324,8341371,gate_40,37,False,False,1.0,0.0
75325,8341429,gate_40,21,True,False,1.0,1.0
75326,8341484,gate_30,1,False,False,1.0,0.0
75327,8341513,gate_40,13,False,False,1.0,0.0
75328,8341637,gate_40,10,False,False,1.0,0.0
75329,8341643,gate_30,37,True,False,1.0,1.0
75330,8341706,gate_40,70,True,False,1.0,1.0
75331,8341753,gate_30,23,True,True,1.0,1.0
75332,8341881,gate_40,6,False,False,1.0,0.0
75333,8341886,gate_40,165,True,True,1.0,1.0
75334,8342079,gate_30,4,False,False,1.0,0.0
75335,8342220,gate_40,1,False,False,1.0,0.0
75336,8342278,gate_30,8,False,False,1.0,0.0
75337,8342558,gate_30,22,False,False,1.0,0.0
75338,8342656,gate_40,15,False,False,1.0,0.0
75339,8342768,gate_40,43,True,False,1.0,1.0
75340,8342836,gate_30,72,True,True,1.0,1.0
75341,8342912,gate_40,20,True,True,1.0,1.0
75342,8342962,gate_30,5,False,False,1.0,0.0
75343,8343050,gate_40,50,True,False,1.0,1.0
75344,8343478,gate_30,189,True,True,1.0,1.0
75345,8343840,gate_30,4,False,False,1.0,0.0
75346,8344442,gate_30,7,False,False,1.0,0.0
75347,8344457,gate_30,176,True,True,1.0,1.0
75348,8344462,gate_40,7,False,False,1.0,0.0
75349,8344666,gate_40,30,True,False,1.0,1.0
75350,8344694,gate_40,16,True,False,1.0,1.0
75351,8344856,gate_30,10,False,False,1.0,0.0
75352,8344978,gate_30,61,True,False,1.0,1.0
75353,8345103,gate_40,3,False,False,1.0,0.0
75354,8345121,gate_40,4,True,False,1.0,1.0
75355,8345458,gate_30,13,False,False,1.0,0.0
75356,8345521,gate_30,14,True,False,1.0,1.0
75357,8345562,gate_40,19,True,False,1.0,1.0
75358,8345599,gate_30,17,True,True,1.0,1.0
75359,8345649,gate_30,11,True,False,1.0,1.0
75360,8345734,gate_30,78,False,False,1.0,0.0
75361,8345861,gate_40,189,True,True,1.0,1.0
75362,8346020,gate_30,15,False,False,1.0,0.0
75363,8346097,gate_30,139,True,True,1.0,1.0
75364,8346219,gate_40,49,True,False,1.0,1.0
75365,8346502,gate_40,94,True,False,1.0,1.0
75366,8346769,gate_30,33,True,True,1.0,1.0
75367,8346889,gate_30,2,False,False,1.0,0.0
75368,8347085,gate_30,8,False,False,1.0,0.0
75369,8347202,gate_40,10,True,False,1.0,1.0
75370,8347237,gate_40,109,True,True,1.0,1.0
75371,8347440,gate_40,6,False,False,1.0,0.0
75372,8347448,gate_30,172,True,True,1.0,1.0
75373,8347631,gate_30,13,False,False,1.0,0.0
75374,8347717,gate_40,11,False,False,1.0,0.0
75375,8347833,gate_40,9,False,False,1.0,0.0
75376,8347913,gate_30,24,False,False,1.0,0.0
75377,8347989,gate_30,43,True,False,1.0,1.0
75378,8348013,gate_30,189,True,True,1.0,1.0
75379,8348087,gate_40,121,False,True,1.0,0.0
75380,8348237,gate_30,189,True,True,1.0,1.0
75381,8348379,gate_40,44,True,False,1.0,1.0
75382,8348529,gate_30,2,False,False,1.0,0.0
75383,8348636,gate_30,12,True,True,1.0,1.0
75384,8349082,gate_30,179,True,True,1.0,1.0
75385,8349504,gate_30,81,True,True,1.0,1.0
75386,8349587,gate_30,6,False,False,1.0,0.0
75387,8349803,gate_40,129,True,True,1.0,1.0
75388,8349813,gate_30,4,False,False,1.0,0.0
75389,8349846,gate_40,24,True,False,1.0,1.0
75390,8349997,gate_30,45,True,False,1.0,1.0
75391,8350109,gate_30,189,True,True,1.0,1.0
75392,8350138,gate_40,43,False,False,1.0,0.0
75393,8350405,gate_30,60,True,False,1.0,1.0
75394,8350508,gate_40,3,True,False,1.0,1.0
75395,8350615,gate_40,10,True,True,1.0,1.0
75396,8350649,gate_40,71,True,False,1.0,1.0
75397,8350668,gate_40,37,True,False,1.0,1.0
75398,8350729,gate_30,70,True,True,1.0,1.0
75399,8350765,gate_30,50,True,False,1.0,1.0
75400,8350827,gate_40,1,False,False,1.0,0.0
75401,8351083,gate_30,5,False,False,1.0,0.0
75402,8351352,gate_30,9,False,False,1.0,0.0
75403,8351495,gate_40,20,False,False,1.0,0.0
75404,8351626,gate_40,24,True,False,1.0,1.0
75405,8351711,gate_30,22,True,False,1.0,1.0
75406,8351797,gate_40,3,False,False,1.0,0.0
75407,8351831,gate_30,7,False,False,1.0,0.0
75408,8351832,gate_40,13,True,False,1.0,1.0
75409,8351833,gate_40,139,True,True,1.0,1.0
75410,8351845,gate_40,20,False,True,1.0,0.0
75411,8352089,gate_40,56,True,False,1.0,1.0
75412,8352120,gate_40,1,False,False,1.0,0.0
75413,8352127,gate_40,34,False,False,1.0,0.0
75414,8352214,gate_30,189,True,True,1.0,1.0
75415,8352301,gate_30,4,False,False,1.0,0.0
75416,8352339,gate_30,32,True,False,1.0,1.0
75417,8352422,gate_40,51,True,False,1.0,1.0
75418,8352435,gate_30,1,False,False,1.0,0.0
75419,8352529,gate_40,2,False,False,1.0,0.0
75420,8352702,gate_40,21,True,False,1.0,1.0
75421,8352703,gate_40,3,False,False,1.0,0.0
75422,8352718,gate_40,2,False,False,1.0,0.0
75423,8352925,gate_40,20,True,False,1.0,1.0
75424,8353069,gate_40,2,False,False,1.0,0.0
75425,8353119,gate_30,5,False,False,1.0,0.0
75426,8353125,gate_30,123,True,False,1.0,1.0
75427,8353246,gate_40,0,False,False,1.0,0.0
75428,8353271,gate_30,189,True,True,1.0,1.0
75429,8353532,gate_30,13,True,False,1.0,1.0
75430,8353592,gate_30,12,True,False,1.0,1.0
75431,8353834,gate_30,131,True,True,1.0,1.0
75432,8353954,gate_40,15,False,False,1.0,0.0
75433,8354249,gate_30,2,False,False,1.0,0.0
75434,8354352,gate_30,104,True,False,1.0,1.0
75435,8354362,gate_40,33,False,False,1.0,0.0
75436,8354516,gate_30,157,True,False,1.0,1.0
75437,8354677,gate_30,15,False,True,1.0,0.0
75438,8354689,gate_30,9,False,False,1.0,0.0
75439,8354751,gate_40,6,False,False,1.0,0.0
75440,8355036,gate_40,15,True,False,1.0,1.0
75441,8355129,gate_40,12,False,False,1.0,0.0
75442,8355294,gate_40,74,True,False,1.0,1.0
75443,8355361,gate_30,189,True,True,1.0,1.0
75444,8355438,gate_40,8,False,False,1.0,0.0
75445,8355647,gate_30,2,False,False,1.0,0.0
75446,8356047,gate_30,37,False,False,1.0,0.0
75447,8356098,gate_40,69,False,False,1.0,0.0
75448,8356113,gate_30,5,False,False,1.0,0.0
75449,8356120,gate_30,21,True,False,1.0,1.0
75450,8356202,gate_40,48,True,False,1.0,1.0
75451,8356296,gate_30,7,False,False,1.0,0.0
75452,8356301,gate_30,25,True,False,1.0,1.0
75453,8356488,gate_40,7,False,False,1.0,0.0
75454,8356647,gate_30,9,False,False,1.0,0.0
75455,8356735,gate_40,46,True,False,1.0,1.0
75456,8356804,gate_30,18,False,False,1.0,0.0
75457,8356942,gate_40,1,False,False,1.0,0.0
75458,8356946,gate_40,6,False,False,1.0,0.0
75459,8356991,gate_40,6,False,False,1.0,0.0
75460,8357064,gate_30,2,False,False,1.0,0.0
75461,8357195,gate_40,5,False,False,1.0,0.0
75462,8357437,gate_30,16,False,False,1.0,0.0
75463,8357510,gate_30,8,False,False,1.0,0.0
75464,8357566,gate_30,160,True,True,1.0,1.0
75465,8357583,gate_40,22,False,False,1.0,0.0
75466,8357603,gate_30,66,True,False,1.0,1.0
75467,8357643,gate_40,14,True,False,1.0,1.0
75468,8357730,gate_30,46,True,False,1.0,1.0
75469,8358053,gate_30,14,False,False,1.0,0.0
75470,8358221,gate_40,45,True,True,1.0,1.0
75471,8358310,gate_40,47,True,False,1.0,1.0
75472,8358330,gate_40,8,False,False,1.0,0.0
75473,8358340,gate_30,55,False,True,1.0,0.0
75474,8358578,gate_30,4,False,False,1.0,0.0
75475,8358603,gate_40,15,False,False,1.0,0.0
75476,8358717,gate_40,16,False,False,1.0,0.0
75477,8358722,gate_40,65,True,False,1.0,1.0
75478,8358750,gate_30,10,False,False,1.0,0.0
75479,8358999,gate_30,23,True,False,1.0,1.0
75480,8359201,gate_30,4,False,False,1.0,0.0
75481,8359240,gate_40,8,False,False,1.0,0.0
75482,8359298,gate_40,16,True,False,1.0,1.0
75483,8359328,gate_40,3,True,False,1.0,1.0
75484,8359354,gate_40,27,True,False,1.0,1.0
75485,8359398,gate_30,24,True,False,1.0,1.0
75486,8359563,gate_40,177,True,True,1.0,1.0
75487,8359710,gate_40,189,False,True,1.0,0.0
75488,8359885,gate_30,2,False,False,1.0,0.0
75489,8359893,gate_40,15,False,False,1.0,0.0
75490,8359972,gate_30,24,True,False,1.0,1.0
75491,8360115,gate_40,189,True,True,1.0,1.0
75492,8360355,gate_40,1,False,False,1.0,0.0
75493,8360356,gate_30,38,True,False,1.0,1.0
75494,8360554,gate_40,8,False,False,1.0,0.0
75495,8360740,gate_40,11,False,False,1.0,0.0
75496,8360795,gate_40,7,False,False,1.0,0.0
75497,8360999,gate_40,26,False,False,1.0,0.0
75498,8361066,gate_40,189,True,True,1.0,1.0
75499,8361329,gate_40,10,True,False,1.0,1.0
75500,8361489,gate_40,4,False,False,1.0,0.0
75501,8361555,gate_40,48,True,True,1.0,1.0
75502,8361565,gate_30,45,True,False,1.0,1.0
75503,8361719,gate_40,1,False,False,1.0,0.0
75504,8361917,gate_40,48,False,False,1.0,0.0
75505,8361996,gate_40,46,False,True,1.0,0.0
75506,8362227,gate_30,189,True,True,1.0,1.0
75507,8362275,gate_30,21,True,False,1.0,1.0
75508,8362337,gate_30,17,True,False,1.0,1.0
75509,8362345,gate_40,15,True,False,1.0,1.0
75510,8362392,gate_40,11,True,False,1.0,1.0
75511,8362444,gate_40,1,False,False,1.0,0.0
75512,8362481,gate_40,90,False,False,1.0,0.0
75513,8362601,gate_30,1,False,False,1.0,0.0
75514,8362719,gate_40,7,False,False,1.0,0.0
75515,8363451,gate_30,85,True,False,1.0,1.0
75516,8363630,gate_40,48,True,False,1.0,1.0
75517,8363776,gate_40,5,False,False,1.0,0.0
75518,8363945,gate_40,66,False,True,1.0,0.0
75519,8364285,gate_40,3,False,False,1.0,0.0
75520,8364386,gate_40,37,False,False,1.0,0.0
75521,8364479,gate_30,189,True,False,1.0,1.0
75522,8364639,gate_30,110,True,False,1.0,1.0
75523,8364646,gate_30,13,False,False,1.0,0.0
75524,8364806,gate_30,33,False,False,1.0,0.0
75525,8364948,gate_40,27,True,False,1.0,1.0
75526,8365260,gate_30,0,False,False,1.0,0.0
75527,8365537,gate_40,151,True,True,1.0,1.0
75528,8365541,gate_40,4,False,False,1.0,0.0
75529,8365562,gate_40,26,True,False,1.0,1.0
75530,8365627,gate_40,2,False,False,1.0,0.0
75531,8365686,gate_40,4,False,False,1.0,0.0
75532,8365697,gate_40,4,False,False,1.0,0.0
75533,8365718,gate_30,112,True,False,1.0,1.0
75534,8365748,gate_30,95,True,False,1.0,1.0
75535,8365948,gate_30,1,False,False,1.0,0.0
75536,8365964,gate_40,25,True,True,1.0,1.0
75537,8366050,gate_30,6,False,False,1.0,0.0
75538,8366324,gate_40,5,True,False,1.0,1.0
75539,8366482,gate_30,189,True,True,1.0,1.0
75540,8366543,gate_40,5,False,False,1.0,0.0
75541,8366723,gate_30,6,False,False,1.0,0.0
75542,8366759,gate_30,6,False,False,1.0,0.0
75543,8366920,gate_40,3,True,False,1.0,1.0
75544,8367163,gate_30,73,True,False,1.0,1.0
75545,8367168,gate_30,10,True,False,1.0,1.0
75546,8367557,gate_30,21,True,False,1.0,1.0
75547,8367735,gate_30,63,True,False,1.0,1.0
75548,8367851,gate_40,39,False,False,1.0,0.0
75549,8367886,gate_30,2,False,False,1.0,0.0
75550,8368100,gate_30,14,False,True,1.0,0.0
75551,8368251,gate_40,2,False,False,1.0,0.0
75552,8368342,gate_30,119,True,True,1.0,1.0
75553,8368374,gate_30,31,True,False,1.0,1.0
75554,8368375,gate_30,3,True,False,1.0,1.0
75555,8368378,gate_30,9,False,False,1.0,0.0
75556,8368431,gate_40,155,True,True,1.0,1.0
75557,8368434,gate_30,8,False,False,1.0,0.0
75558,8368451,gate_40,23,True,True,1.0,1.0
75559,8368724,gate_40,47,True,False,1.0,1.0
75560,8368798,gate_40,189,True,False,1.0,1.0
75561,8368892,gate_40,8,False,False,1.0,0.0
75562,8368977,gate_30,19,True,False,1.0,1.0
75563,8369026,gate_40,189,True,True,1.0,1.0
75564,8369181,gate_30,0,False,False,1.0,0.0
75565,8369186,gate_30,20,True,False,1.0,1.0
75566,8369213,gate_40,14,True,False,1.0,1.0
75567,8369283,gate_40,64,True,False,1.0,1.0
75568,8369421,gate_40,3,False,False,1.0,0.0
75569,8369452,gate_40,1,True,False,1.0,1.0
75570,8369514,gate_30,23,True,False,1.0,1.0
75571,8369612,gate_30,38,True,False,1.0,1.0
75572,8369837,gate_40,0,False,False,1.0,0.0
75573,8370059,gate_30,189,True,True,1.0,1.0
75574,8370205,gate_30,4,False,False,1.0,0.0
75575,8370261,gate_40,14,True,False,1.0,1.0
75576,8370267,gate_30,80,True,False,1.0,1.0
75577,8370501,gate_30,69,True,True,1.0,1.0
75578,8370606,gate_30,21,False,False,1.0,0.0
75579,8370901,gate_40,3,False,False,1.0,0.0
75580,8370936,gate_40,7,False,False,1.0,0.0
75581,8371027,gate_30,40,True,True,1.0,1.0
75582,8371056,gate_30,2,False,False,1.0,0.0
75583,8371342,gate_30,16,False,False,1.0,0.0
75584,8371606,gate_40,189,True,True,1.0,1.0
75585,8371621,gate_40,2,False,False,1.0,0.0
75586,8371832,gate_40,1,False,False,1.0,0.0
75587,8371881,gate_40,1,False,False,1.0,0.0
75588,8371958,gate_40,31,False,False,1.0,0.0
75589,8371983,gate_40,189,False,False,1.0,0.0
75590,8372035,gate_40,46,False,True,1.0,0.0
75591,8372087,gate_40,16,True,False,1.0,1.0
75592,8372117,gate_40,1,False,False,1.0,0.0
75593,8372185,gate_30,3,False,False,1.0,0.0
75594,8372194,gate_30,36,True,False,1.0,1.0
75595,8372324,gate_30,3,False,False,1.0,0.0
75596,8372397,gate_40,30,True,True,1.0,1.0
75597,8372501,gate_40,11,False,False,1.0,0.0
75598,8372590,gate_40,76,False,True,1.0,0.0
75599,8372738,gate_40,1,False,False,1.0,0.0
75600,8372803,gate_40,10,True,False,1.0,1.0
75601,8372922,gate_40,5,False,False,1.0,0.0
75602,8372939,gate_40,189,True,True,1.0,1.0
75603,8373254,gate_40,17,True,False,1.0,1.0
75604,8373357,gate_30,6,False,False,1.0,0.0
75605,8373387,gate_40,3,False,False,1.0,0.0
75606,8373451,gate_30,33,False,False,1.0,0.0
75607,8373456,gate_30,23,False,False,1.0,0.0
75608,8373718,gate_30,3,False,False,1.0,0.0
75609,8374279,gate_40,17,False,False,1.0,0.0
75610,8374298,gate_30,8,False,False,1.0,0.0
75611,8374395,gate_40,47,True,False,1.0,1.0
75612,8374500,gate_40,189,True,True,1.0,1.0
75613,8374513,gate_30,76,True,True,1.0,1.0
75614,8374623,gate_40,189,True,False,1.0,1.0
75615,8374750,gate_40,27,True,False,1.0,1.0
75616,8374757,gate_40,33,True,False,1.0,1.0
75617,8374857,gate_30,41,True,True,1.0,1.0
75618,8374902,gate_30,80,True,False,1.0,1.0
75619,8374904,gate_30,3,False,False,1.0,0.0
75620,8375098,gate_40,1,False,False,1.0,0.0
75621,8375125,gate_40,1,False,False,1.0,0.0
75622,8375345,gate_30,135,True,True,1.0,1.0
75623,8375535,gate_40,7,False,False,1.0,0.0
75624,8375571,gate_30,12,True,False,1.0,1.0
75625,8375689,gate_30,1,False,False,1.0,0.0
75626,8375714,gate_40,0,False,False,1.0,0.0
75627,8375764,gate_40,2,False,False,1.0,0.0
75628,8375876,gate_40,2,False,False,1.0,0.0
75629,8375877,gate_40,173,True,True,1.0,1.0
75630,8375929,gate_30,9,True,False,1.0,1.0
75631,8376008,gate_40,189,True,True,1.0,1.0
75632,8376061,gate_40,180,True,True,1.0,1.0
75633,8376115,gate_40,34,True,False,1.0,1.0
75634,8376183,gate_40,103,True,True,1.0,1.0
75635,8376264,gate_30,77,True,False,1.0,1.0
75636,8376394,gate_40,26,True,False,1.0,1.0
75637,8376571,gate_40,33,False,False,1.0,0.0
75638,8376791,gate_30,24,True,False,1.0,1.0
75639,8376865,gate_30,3,False,False,1.0,0.0
75640,8376910,gate_30,4,False,False,1.0,0.0
75641,8376965,gate_40,49,True,False,1.0,1.0
75642,8377131,gate_30,189,True,False,1.0,1.0
75643,8377390,gate_30,39,True,False,1.0,1.0
75644,8377768,gate_30,189,True,True,1.0,1.0
75645,8377828,gate_30,3,False,False,1.0,0.0
75646,8378348,gate_40,1,False,False,1.0,0.0
75647,8378593,gate_40,6,False,False,1.0,0.0
75648,8378601,gate_40,16,True,True,1.0,1.0
75649,8378683,gate_30,20,False,True,1.0,0.0
75650,8378689,gate_40,172,True,True,1.0,1.0
75651,8378765,gate_30,34,False,False,1.0,0.0
75652,8378814,gate_40,155,True,True,1.0,1.0
75653,8378870,gate_40,185,True,True,1.0,1.0
75654,8379121,gate_40,6,False,False,1.0,0.0
75655,8379296,gate_30,10,True,False,1.0,1.0
75656,8379317,gate_40,125,False,False,1.0,0.0
75657,8379585,gate_40,12,False,False,1.0,0.0
75658,8379649,gate_40,5,False,False,1.0,0.0
75659,8379693,gate_40,1,False,False,1.0,0.0
